unique_id,block_num,unit_count,case_type_name,submission_year,block_address,occupancy_type,occupancy_or_vacancy_date,occupancy_or_vacancy_date_year,bedroom_count,bathroom_count,square_footage,monthly_rent,base_rent_includes_water_sewer,base_rent_includes_natural_gas,base_rent_includes_electricity,base_rent_includes_refuse_recycling,base_rent_includes_other_utilities,past_occupancy,vacancy_date,signature_date,occupancy_or_vacancy_date_history,year_property_built,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
198069977832307660,0196,12,Housing Inventory - Unit information (2023),2023,700 Block of MONTGOMERY ST,Occupied by non-owner,2015-11-01T00:00:00.000,2015,Two-Bedroom,One bathroom,1001-1250 Sq.Ft,$5501-$5750,N,N,N,Y,nan,nan,nan,2023-03-29T00:00:00.000,nan,,POINT (-122.403338489 37.795983393),Chinatown,3,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1690447092646979611,0196,12,Housing Inventory - Unit information (2023),2023,700 Block of MONTGOMERY ST,Occupied by non-owner,2021-09-17T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2501-$2750,N,N,N,Y,nan,No,nan,2023-03-29T00:00:00.000,nan,,POINT (-122.403338489 37.795983393),Chinatown,3,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
326676862408994190,0196,12,Housing Inventory - Unit information (2023),2023,700 Block of MONTGOMERY ST,Occupied by non-owner,2020-03-21T00:00:00.000,2020,Two-Bedroom,One bathroom,751-1000 Sq.Ft,$3751-$4000,N,N,N,Y,nan,nan,nan,2023-03-29T00:00:00.000,nan,,POINT (-122.403338489 37.795983393),Chinatown,3,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4003422356088595289,0196,12,Housing Inventory - Unit information (2023),2023,700 Block of MONTGOMERY ST,Occupied by non-owner,2022-04-15T00:00:00.000,2022,One-Bedroom,One bathroom,501-750 Sq.Ft,$3001-$3250,N,N,N,Y,nan,No,nan,2023-03-29T00:00:00.000,nan,,POINT (-122.403338489 37.795983393),Chinatown,3,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1535859689922443429,0196,12,Housing Inventory - Unit information (2023),2023,700 Block of MONTGOMERY ST,Occupied by non-owner,2021-05-28T00:00:00.000,2021,Two-Bedroom,Two bathrooms,1001-1250 Sq.Ft,$3751-$4000,N,N,N,Y,nan,No,nan,2023-03-29T00:00:00.000,nan,,POINT (-122.403338489 37.795983393),Chinatown,3,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-7169425257476878502,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-12-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6237525910274629574,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-10-19T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2545090664402485360,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2023-01-14T00:00:00.000,2023,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3001748498953866144,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-03-19T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1063105639738570950,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-07-24T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-423051111290697213,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2019-03-02T00:00:00.000,2019,Studio,One bathroom,251-500 Sq.Ft,$501-$750,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1888606308871197545,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-08-24T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
7602661832891013251,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2019-11-22T00:00:00.000,2019,Studio,One bathroom,251-500 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
313683987609884851,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-12-26T00:00:00.000,2021,Studio,One bathroom,0-250 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-2322260146592846485,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2020-09-11T00:00:00.000,2020,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
8746132112079509879,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-04-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6795107991414145051,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-03-15T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-7449975272067912317,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-01-01T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5641707068157401373,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-12-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1523052866502356320,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2023-02-24T00:00:00.000,2023,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-2772222958676377680,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-02-01T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1805484879263775130,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2020-08-23T00:00:00.000,2020,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4910806054954228902,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-09-24T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-5659091449911752189,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-12-01T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-7507756946377083997,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2019-06-09T00:00:00.000,2019,Studio,One bathroom,251-500 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3287999842284000189,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-05-14T00:00:00.000,2022,Studio,One bathroom,0-250 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-3926140928013696009,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2020-09-25T00:00:00.000,2020,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2145493676943477483,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-01-23T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-6816251574874406055,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-11-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-2135204405753582499,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-02-13T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3303159199972316921,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-04-27T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
808211672837938295,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-03-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-7537390918438806850,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-11-18T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-216396911716740369,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-03-21T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$751-$1000,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
662314421110062785,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-01-01T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2666533869819332627,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-11-14T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1596591519774248530,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-08-08T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
17466135972803659,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2023-04-01T00:00:00.000,2023,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4266337782590730343,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-10-22T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$1751-$2000,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
2226828980314948720,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2019-08-05T00:00:00.000,2019,Studio,One bathroom,251-500 Sq.Ft,$751-$1000,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-1142321948363058155,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Vacant,nan,2023,Studio,One bathroom,251-500 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
4479310553851425813,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-04-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-8685048945307034968,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-09-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4420090374336083517,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-08-20T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
4764723519261617034,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-10-04T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-3742981011984872773,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2020-05-24T00:00:00.000,2020,Studio,One bathroom,251-500 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4827983284955085153,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2019-06-01T00:00:00.000,2019,Studio,One bathroom,251-500 Sq.Ft,$751-$1000,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1260768356368724958,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-11-01T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5127759073555530742,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2019-05-31T00:00:00.000,2019,Studio,One bathroom,251-500 Sq.Ft,$751-$1000,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5794094037616597119,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2020-08-22T00:00:00.000,2020,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3901171450388849236,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-05-15T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-5032019611315286052,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-02-01T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1740092254000236386,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-01-01T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
3473839664661319129,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-12-06T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-5480325516028549223,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2023-02-01T00:00:00.000,2023,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-4569697732254648159,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2019-03-05T00:00:00.000,2019,Studio,One bathroom,251-500 Sq.Ft,$751-$1000,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6953946735024531722,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Vacant,nan,2023,Studio,One bathroom,251-500 Sq.Ft,nan,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
6157968037883600256,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-11-11T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
5125403806627279534,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-09-16T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$751-$1000,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
93643443578875864,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-12-04T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1954042017878261217,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2022-11-11T00:00:00.000,2022,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-5473289866100474934,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2021-03-01T00:00:00.000,2021,Studio,One bathroom,251-500 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-3211041865300158294,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2023-01-06T00:00:00.000,2023,Studio,One bathroom,0-250 Sq.Ft,$1501-$1750,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-3477267352477088272,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2023-01-01T00:00:00.000,2023,Studio,One bathroom,251-500 Sq.Ft,$2001-$2250,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
7279228976759092810,3519,60,Housing Inventory - Unit information (2023),2023,1300 Block of FOLSOM ST,Occupied by non-owner,2020-05-22T00:00:00.000,2020,Studio,One bathroom,251-500 Sq.Ft,$2251-$2500,N,N,N,N,nan,No,nan,2023-03-29T00:00:00.000,nan,2018.0,POINT (-122.411868809 37.773488085),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
4115296475043499389,1158,1,Housing Inventory - Unit information (2023),2023,1800 Block of MCALLISTER ST,Occupied by non-owner,2021-06-01T00:00:00.000,2021,Three-Bedroom,One and a half bathrooms,1251-1500 Sq.Ft,$5001-$5250,Y,N,N,Y,nan,No,nan,2023-03-29T00:00:00.000,nan,1900.0,POINT (-122.442510568 37.777323103),Lone Mountain/USF,2,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-727370534476151398,0653,2,Housing Inventory - Unit information (2023),2023,2300 Block of CALIFORNIA ST,Occupied by non-owner,2020-11-14T00:00:00.000,2020,Two-Bedroom,One and a half bathrooms,1501-1750 Sq.Ft,$4001-$4250,Y,Y,Y,Y,nan,nan,nan,2023-03-29T00:00:00.000,nan,1900.0,POINT (-122.432596838 37.789008715),Pacific Heights,2,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
-8198818137822410955,0653,2,Housing Inventory - Unit information (2023),2023,2300 Block of CALIFORNIA ST,Occupied by owner,nan,2023,nan,nan,nan,nan,N,N,N,N,nan,nan,nan,2023-03-29T00:00:00.000,nan,1900.0,POINT (-122.432596838 37.789008715),Pacific Heights,2,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
1338607125660479798,3701,106,Housing Inventory - Unit information (2023),2023,1200 Block of MISSION ST,Occupied by non-owner,2022-08-07T00:00:00.000,2022,One-Bedroom,Shared bathroom facilities with other units,0-250 Sq.Ft,$751-$1000,Y,Y,Y,Y,nan,No,nan,2023-03-29T00:00:00.000,nan,1911.0,POINT (-122.414457763 37.776508038),South of Market,6,2025-02-12T01:30:26.000,2025-02-12T06:05:50.832
